ID,MAP,type,is_display,,coord_index,,,,,,
106132,1132,46510,1,1158,1158,0,0,0,0,0,0
106133,1132,46550,1,1164,1164,0,0,0,0,0,0
106134,1132,46770,1,1157,1157,0,0,0,0,0,0
106135,1132,46710,1,1163,1163,0,0,0,0,0,0
106136,1132,46690,1,1160,1160,0,0,0,0,0,0
106137,1132,46570,1,1159,1159,0,0,0,0,0,0
106138,1132,46660,1,1161,1161,0,0,0,0,0,0
106139,1132,46670,1,1165,1165,0,0,0,0,0,0
106140,1132,46740,1,1156,1156,0,0,0,0,0,0
106141,1132,46640,1,1162,1162,0,0,0,0,0,0
106142,1132,51000,1,1152,1152,0,0,1,0,0,1
106143,1132,51000,1,1150,1150,0,0,1,0,0,1
106144,1132,51103,1,1153,1153,0,0,0,0,0,0
106145,1132,46680,1,1103,1103,0,0,0,0,0,0
106146,1132,53680,1,1135,1135,0,0,0,0,0,0
106147,1132,53820,0,1136,1136,0,0,0,0,0,0
106148,1132,53830,0,1137,1137,0,0,0,0,0,0
106149,1132,53720,1,1138,1138,0,0,0,0,0,0
106150,1132,53900,0,1139,1139,0,0,0,0,0,0
106151,1132,53910,0,1140,1140,0,0,0,0,0,0
106152,1132,53000,0,1202,1202,0,0,0,0,0,0
106153,1132,53000,0,1200,1200,0,0,0,0,0,0
106154,1132,53000,0,1201,1201,0,0,0,0,0,0
106155,1132,51050,0,1151,1151,0,0,0,0,0,0
106156,1132,53990,0,1213,1213,0,0,0,0,0,0
106157,1133,52400,1,1107,1107,0,0,0,0,0,0
106158,1133,52570,1,1110,1110,0,0,0,0,0,0
106159,1133,52450,1,1108,1108,0,0,0,0,0,0
106160,1133,52520,1,1109,1109,0,0,0,0,0,0
106161,1133,53590,1,1141,1141,0,0,0,0,0,0
106162,1133,53570,0,1142,1142,0,0,0,0,0,0
106163,1133,53630,0,1143,1143,0,0,0,0,0,0
106164,1133,53510,0,1144,1144,0,0,0,0,0,0
106165,1133,49292,1,1114,1114,0,0,0,0,0,0
106166,1133,49242,1,1115,1115,0,0,0,0,0,0
106167,1133,49182,1,1116,1116,0,0,0,0,0,0
106168,1133,53610,1,1145,1145,0,0,0,0,0,0
106169,1133,53490,0,1146,1146,0,0,0,0,0,0
106170,1133,53530,0,1147,1147,0,0,0,0,0,0
106171,1133,53550,0,1148,1148,0,0,0,0,0,0
106172,1133,49902,1,1111,1111,0,0,0,0,0,0
106173,1133,49172,1,1112,1112,0,0,0,0,0,0
106174,1133,49252,1,1113,1113,0,0,0,0,0,0
106175,1133,46720,1,1164,1164,0,0,0,0,0,0
106176,1133,46510,1,1160,1160,0,0,0,0,0,0
106177,1133,46620,1,1163,1163,0,0,0,0,0,0
106178,1133,46550,1,1157,1157,0,0,0,0,0,0
106179,1133,46650,1,1155,1155,0,0,0,0,0,0
106180,1133,46590,1,1158,1158,0,0,0,0,0,0
106181,1133,45510,1,1156,1156,0,0,0,0,0,0
106182,1133,46740,1,1162,1162,0,0,0,0,0,0
106183,1133,46640,1,1159,1159,0,0,0,0,0,0
106184,1133,46520,1,1165,1165,0,0,0,0,0,0
106185,1133,46530,1,1161,1161,0,0,0,0,0,0
106186,1133,51000,1,1150,1150,0,0,1,0,0,1
106187,1133,51000,1,1152,1152,0,0,1,0,0,1
106188,1133,51104,1,1153,1153,0,0,0,0,0,0
106189,1133,46670,1,1103,1103,0,0,0,0,0,0
106190,1133,53670,1,1135,1135,0,0,0,0,0,0
106191,1133,53800,0,1136,1136,0,0,0,0,0,0
106192,1133,53810,0,1137,1137,0,0,0,0,0,0
106193,1133,53720,1,1138,1138,0,0,0,0,0,0
106194,1133,53900,0,1139,1139,0,0,0,0,0,0
106195,1133,53910,0,1140,1140,0,0,0,0,0,0
106196,1133,49400,1,1173,1173,0,0,0,0,0,0
106197,1133,53000,0,1202,1202,0,0,0,0,0,0
106198,1133,53000,0,1201,1201,0,0,0,0,0,0
106199,1133,53000,0,1200,1200,0,0,0,0,0,0
106200,1133,51050,0,1151,1151,0,0,0,0,0,0
106201,1133,53990,0,1213,1213,0,0,0,0,0,0
106202,1134,52420,1,1107,1107,0,0,0,0,0,0
106203,1134,52570,1,1110,1110,0,0,0,0,0,0
106204,1134,52460,1,1108,1108,0,0,0,0,0,0
106205,1134,52520,1,1109,1109,0,0,0,0,0,0
106206,1134,53580,1,1141,1141,0,0,0,0,0,0
106207,1134,53540,0,1142,1142,0,0,0,0,0,0
106208,1134,53620,0,1143,1143,0,0,0,0,0,0
106209,1134,53500,0,1144,1144,0,0,0,0,0,0
106210,1134,49292,1,1114,1114,0,0,0,0,0,0
106211,1134,49102,1,1115,1115,0,0,0,0,0,0
106212,1134,49212,1,1116,1116,0,0,0,0,0,0
106213,1134,53600,1,1145,1145,0,0,0,0,0,0
106214,1134,53640,0,1146,1146,0,0,0,0,0,0
106215,1134,53520,0,1147,1147,0,0,0,0,0,0
106216,1134,53550,0,1148,1148,0,0,0,0,0,0
106217,1134,48102,1,1111,1111,0,0,0,0,0,0
106218,1134,49202,1,1112,1112,0,0,0,0,0,0
106219,1134,48402,1,1113,1113,0,0,0,0,0,0
106220,1134,45510,1,1163,1163,0,0,0,0,0,0
106221,1134,46710,1,1160,1160,0,0,0,0,0,0
106222,1134,46550,1,1165,1165,0,0,0,0,0,0
106223,1134,46590,1,1158,1158,0,0,0,0,0,0
106224,1134,46690,1,1164,1164,0,0,0,0,0,0
106225,1134,46650,1,1157,1157,0,0,0,0,0,0
106226,1134,46720,1,1156,1156,0,0,0,0,0,0
106227,1134,46540,1,1162,1162,0,0,0,0,0,0
106228,1134,46530,1,1155,1155,0,0,0,0,0,0
106229,1134,46640,1,1159,1159,0,0,0,0,0,0
106230,1134,46520,1,1161,1161,0,0,0,0,0,0
106231,1134,51000,1,1150,1150,0,0,1,0,0,1
106232,1134,51000,1,1152,1152,0,0,1,0,0,1
106233,1134,46680,1,1103,1103,0,0,0,0,0,0
106234,1134,53680,1,1135,1135,0,0,0,0,0,0
106235,1134,53820,0,1136,1136,0,0,0,0,0,0
106236,1134,53830,0,1137,1137,0,0,0,0,0,0
106237,1134,53710,1,1138,1138,0,0,0,0,0,0
106238,1134,53880,0,1139,1139,0,0,0,0,0,0
106239,1134,53890,0,1140,1140,0,0,0,0,0,0
106240,1134,49400,1,1171,1171,0,0,0,0,0,0
106241,1134,53050,0,1201,1201,0,0,0,0,0,0
106242,1134,53050,0,1200,1200,0,0,0,0,0,0
106243,1134,53050,0,1202,1202,0,0,0,0,0,0
106244,1134,51101,1,1153,1153,0,0,0,0,0,0
106245,1134,51050,0,1151,1151,0,0,0,0,0,0
106246,1134,53990,0,1211,1211,0,0,0,0,0,0
106247,1135,30000,1,2125,2125,0,0,0,0,0,0
106248,1135,50060,0,2103,2103,0,0,0,0,0,0
106249,1135,50001,1,2109,2109,0,0,0,0,0,0
106250,1135,30301,1,2313,2116,0,0,0,0,0,0
106251,1135,50112,1,2113,2113,0,0,0,0,0,0
106252,1135,50116,1,2106,2106,0,0,0,0,0,0
106253,1135,50114,1,2111,2111,0,0,0,0,0,0
106254,1135,50116,1,2112,2112,0,0,0,0,0,0
106255,1135,34101,1,2117,2117,0,0,0,0,0,0
106256,1135,34000,1,2120,2120,0,0,0,0,0,0
106257,1135,34003,1,2110,2110,0,0,0,0,0,0
106258,1135,43410,0,2357,2357,0,0,0,0,0,0
106259,1135,41000,1,2302,2302,0,0,1,0,0,1
106260,1135,41000,1,2308,2308,0,0,1,0,0,1
106261,1135,41000,1,2116,2313,0,0,1,0,0,1
106262,1135,40000,1,2312,2312,0,0,1,0,0,1
106263,1135,43501,0,2310,2310,0,0,0,0,0,0
106264,1135,46670,1,2760,2760,0,0,0,0,0,0
106265,1135,46540,1,2754,2754,0,0,0,0,0,0
106266,1135,46580,1,2763,2763,0,0,0,0,0,0
106267,1135,46690,1,2759,2759,0,0,0,0,0,0
106268,1135,46650,1,2753,2753,0,0,0,0,0,0
106269,1135,46770,1,2758,2758,0,0,0,0,0,0
106270,1135,46550,1,2762,2762,0,0,0,0,0,0
106271,1135,46570,1,2761,2761,0,0,0,0,0,0
106272,1135,53000,0,2535,2535,0,0,0,0,0,0
106273,1135,53000,0,2521,2521,0,0,0,0,0,0
106274,1135,53000,0,2530,2530,0,0,0,0,0,0
106275,1135,53000,0,2527,2527,0,0,0,0,0,0
106276,1135,53000,0,2528,2528,0,0,0,0,0,0
106277,1135,53000,0,2525,2525,0,0,0,0,0,0
106278,1135,53000,0,2529,2529,0,0,0,0,0,0
106279,1135,53000,0,2536,2536,0,0,0,0,0,0
106280,1135,46800,1,2603,2603,0,0,0,0,0,0
106281,1135,46702,1,2607,2607,0,0,0,0,0,0
106282,1135,46504,1,2601,2601,0,0,0,0,0,0
106283,1135,46605,1,2604,2604,0,0,0,0,0,0
106284,1135,46606,1,2605,2605,0,0,0,0,0,0
106285,1135,46703,1,2606,2606,0,0,0,0,0,0
106286,1135,49400,1,2714,2714,0,0,0,0,0,0
106287,1135,30000,1,2107,2107,0,0,0,0,0,0
106288,1135,50112,1,2114,2114,0,0,0,0,0,0
106289,1135,43000,0,2314,2314,0,0,0,0,0,0
106290,1135,43000,0,2306,2306,0,0,0,0,0,0
106291,1136,38100,1,2123,2123,0,0,0,0,0,0
106292,1136,50060,0,2313,2116,0,0,0,0,0,0
106293,1136,50020,1,2113,2113,0,0,0,0,0,0
106294,1136,38001,1,2109,2109,0,0,0,0,0,0
106295,1136,50102,1,2103,2103,0,0,0,0,0,0
106296,1136,50113,1,2107,2107,0,0,0,0,0,0
106297,1136,50104,1,2110,2110,0,0,0,0,0,0
106298,1136,50113,1,2117,2117,0,0,0,0,0,0
106299,1136,32201,1,2111,2111,0,0,0,0,0,0
106300,1136,32101,1,2106,2106,0,0,0,0,0,0
106301,1136,32102,1,2307,2108,0,0,0,0,0,0
106302,1136,43010,0,2352,2352,0,0,0,0,0,0
106303,1136,41000,1,2314,2314,0,0,1,0,0,1
106304,1136,41000,1,2306,2306,0,0,1,0,0,1
106305,1136,41000,1,2312,2312,0,0,1,0,0,1
106306,1136,40006,1,2310,2310,0,0,1,0,0,1
106307,1136,43400,0,2307,2307,0,0,0,0,0,0
106308,1136,46680,1,2763,2763,0,0,0,0,0,0
106309,1136,46740,1,2758,2758,0,0,0,0,0,0
106310,1136,46660,1,2759,2759,0,0,0,0,0,0
106311,1136,46510,1,2753,2753,0,0,0,0,0,0
106312,1136,46620,1,2761,2761,0,0,0,0,0,0
106313,1136,46650,1,2762,2762,0,0,0,0,0,0
106314,1136,46550,1,2760,2760,0,0,0,0,0,0
106315,1136,46710,1,2754,2754,0,0,0,0,0,0
106316,1136,46606,1,2606,2606,0,0,0,0,0,0
106317,1136,46602,1,2607,2607,0,0,0,0,0,0
106318,1136,46503,1,2601,2601,0,0,0,0,0,0
106319,1136,46504,1,2603,2603,0,0,0,0,0,0
106320,1136,46700,1,2605,2605,0,0,0,0,0,0
106321,1136,46704,1,2604,2604,0,0,0,0,0,0
106322,1136,50060,0,2112,2112,0,0,0,0,0,0
106323,1136,38001,1,2114,2114,0,0,0,0,0,0
106324,1136,37900,1,2308,2308,0,0,1,0,0,1
106325,1136,40001,1,2116,2313,0,0,1,0,0,1
106326,1137,38101,1,2128,2128,0,0,0,0,0,0
106327,1137,50011,1,2109,2109,0,0,0,0,0,0
106328,1137,50020,1,2110,2110,0,0,0,0,0,0
106329,1137,38000,1,2103,2103,0,0,0,0,0,0
106330,1137,50113,1,2113,2113,0,0,0,0,0,0
106331,1137,50116,1,2111,2111,0,0,0,0,0,0
106332,1137,50100,1,2107,2107,0,0,0,0,0,0
106333,1137,50100,1,2112,2112,0,0,0,0,0,0
106334,1137,34003,1,2106,2106,0,0,0,0,0,0
106335,1137,34000,1,2313,2116,0,0,0,0,0,0
106336,1137,34104,1,2120,2120,0,0,0,0,0,0
106337,1137,43410,0,2362,2362,0,0,0,0,0,0
106338,1137,41000,1,2302,2302,0,0,1,0,0,1
106339,1137,41000,1,2108,2307,0,0,1,0,0,1
106340,1137,41000,1,2308,2308,0,0,1,0,0,1
106341,1137,40002,1,2306,2306,0,0,1,0,0,1
106342,1137,43000,0,2310,2310,0,0,0,0,0,0
106343,1137,46670,1,2753,2753,0,0,0,0,0,0
106344,1137,46740,1,2754,2754,0,0,0,0,0,0
106345,1137,46680,1,2762,2762,0,0,0,0,0,0
106346,1137,46720,1,2760,2760,0,0,0,0,0,0
106347,1137,46570,1,2761,2761,0,0,0,0,0,0
106348,1137,46590,1,2758,2758,0,0,0,0,0,0
106349,1137,46620,1,2763,2763,0,0,0,0,0,0
106350,1137,46510,1,2759,2759,0,0,0,0,0,0
106351,1137,46503,1,2601,2601,0,0,0,0,0,0
106352,1137,46604,1,2606,2606,0,0,0,0,0,0
106353,1137,46704,1,2607,2607,0,0,0,0,0,0
106354,1137,46701,1,2605,2605,0,0,0,0,0,0
106355,1137,46603,1,2604,2604,0,0,0,0,0,0
106356,1137,46502,1,2603,2603,0,0,0,0,0,0
106357,1137,49400,1,2718,2718,0,0,0,0,0,0
106358,1137,38101,1,2307,2108,0,0,0,0,0,0
106359,1137,50100,1,2117,2117,0,0,0,0,0,0
106360,1137,37900,1,2314,2314,0,0,1,0,0,1
106361,1137,45000,1,2116,2313,0,0,1,0,0,1
106362,1138,38000,1,2129,2129,0,0,0,0,0,0
106363,1138,50011,1,2117,2117,0,0,0,0,0,0
106364,1138,50050,1,2103,2103,0,0,0,0,0,0
106365,1138,38101,1,2120,2120,0,0,0,0,0,0
106366,1138,50100,1,2313,2116,0,0,0,0,0,0
106367,1138,50112,1,2109,2109,0,0,0,0,0,0
106368,1138,50103,1,2307,2108,0,0,0,0,0,0
106369,1138,50103,1,2113,2113,0,0,0,0,0,0
106370,1138,34101,1,2112,2112,0,0,0,0,0,0
106371,1138,34003,1,2110,2110,0,0,0,0,0,0
106372,1138,34100,1,2114,2114,0,0,0,0,0,0
106373,1138,41010,1,2364,2364,0,0,1,0,0,1
106374,1138,41000,1,2108,2307,0,0,1,0,0,1
106375,1138,41000,1,2116,2313,0,0,1,0,0,1
106376,1138,41000,1,2306,2306,0,0,1,0,0,1
106377,1138,40006,1,2312,2312,0,0,1,0,0,1
106378,1138,43400,0,2308,2308,0,0,0,0,0,0
106379,1138,46680,1,2759,2759,0,0,0,0,0,0
106380,1138,46540,1,2761,2761,0,0,0,0,0,0
106381,1138,46520,1,2753,2753,0,0,0,0,0,0
106382,1138,46650,1,2760,2760,0,0,0,0,0,0
106383,1138,46720,1,2754,2754,0,0,0,0,0,0
106384,1138,46590,1,2762,2762,0,0,0,0,0,0
106385,1138,46510,1,2763,2763,0,0,0,0,0,0
106386,1138,46570,1,2758,2758,0,0,0,0,0,0
106387,1138,53050,0,2525,2525,0,0,0,0,0,0
106388,1138,53050,0,2530,2530,0,0,0,0,0,0
106389,1138,53050,0,2521,2521,0,0,0,0,0,0
106390,1138,53050,0,2535,2535,0,0,0,0,0,0
106391,1138,53050,0,2527,2527,0,0,0,0,0,0
106392,1138,53050,0,2528,2528,0,0,0,0,0,0
106393,1138,53050,0,2529,2529,0,0,0,0,0,0
106394,1138,53050,0,2536,2536,0,0,0,0,0,0
106395,1138,46800,1,2606,2606,0,0,0,0,0,0
106396,1138,46701,1,2601,2601,0,0,0,0,0,0
106397,1138,46704,1,2604,2604,0,0,0,0,0,0
106398,1138,46602,1,2605,2605,0,0,0,0,0,0
106399,1138,46504,1,2603,2603,0,0,0,0,0,0
106400,1138,46603,1,2607,2607,0,0,0,0,0,0
106401,1138,49400,1,2714,2714,0,0,0,0,0,0
106402,1138,38000,1,2107,2107,0,0,0,0,0,0
106403,1138,34003,1,2106,2106,0,0,0,0,0,0
106404,1138,37900,1,2310,2310,0,0,1,0,0,1
106405,1138,45000,1,2302,2302,0,0,1,0,0,1
106406,1139,38000,1,2129,2129,0,0,0,0,0,0
106407,1139,50030,1,2117,2117,0,0,0,0,0,0
106408,1139,50011,1,2113,2113,0,0,0,0,0,0
106409,1139,38001,1,2313,2116,0,0,0,0,0,0
106410,1139,50103,1,2110,2110,0,0,0,0,0,0
106411,1139,50104,1,2112,2112,0,0,0,0,0,0
106412,1139,50114,1,2107,2107,0,0,0,0,0,0
106413,1139,50114,1,2120,2120,0,0,0,0,0,0
106414,1139,34100,1,2106,2106,0,0,0,0,0,0
106415,1139,34104,1,2307,2108,0,0,0,0,0,0
106416,1139,34002,1,2114,2114,0,0,0,0,0,0
106417,1139,40905,1,2310,2310,0,0,1,0,0,1
106418,1139,43011,0,2364,2364,0,0,0,0,0,0
106419,1139,41000,1,2312,2312,0,0,1,0,0,1
106420,1139,41000,1,2108,2307,0,0,1,0,0,1
106421,1139,41000,1,2308,2308,0,0,1,0,0,1
106422,1139,40003,1,2116,2313,0,0,1,0,0,1
106423,1139,43001,0,2306,2306,0,0,0,0,0,0
106424,1139,46560,1,2754,2754,0,0,0,0,0,0
106425,1139,46640,1,2759,2759,0,0,0,0,0,0
106426,1139,46660,1,2753,2753,0,0,0,0,0,0
106427,1139,46690,1,2760,2760,0,0,0,0,0,0
106428,1139,46720,1,2758,2758,0,0,0,0,0,0
106429,1139,46570,1,2763,2763,0,0,0,0,0,0
106430,1139,46770,1,2761,2761,0,0,0,0,0,0
106431,1139,46620,1,2762,2762,0,0,0,0,0,0
106432,1139,46504,1,2603,2603,0,0,0,0,0,0
106433,1139,46702,1,2607,2607,0,0,0,0,0,0
106434,1139,46703,1,2605,2605,0,0,0,0,0,0
106435,1139,46606,1,2601,2601,0,0,0,0,0,0
106436,1139,46602,1,2604,2604,0,0,0,0,0,0
106437,1139,46503,1,2606,2606,0,0,0,0,0,0
106438,1139,50103,1,2103,2103,0,0,0,0,0,0
106439,1139,50114,1,2109,2109,0,0,0,0,0,0
106440,1139,45000,1,2302,2302,0,0,1,0,0,1
106441,1140,38101,1,2125,2125,0,0,0,0,0,0
106442,1140,50040,1,2117,2117,0,0,0,0,0,0
106443,1140,50030,1,2110,2110,0,0,0,0,0,0
106444,1140,50030,1,2106,2106,0,0,0,0,0,0
106445,1140,38100,1,2114,2114,0,0,0,0,0,0
106446,1140,50103,1,2113,2113,0,0,0,0,0,0
106447,1140,50102,1,2103,2103,0,0,0,0,0,0
106448,1140,50104,1,2313,2116,0,0,0,0,0,0
106449,1140,50103,1,2107,2107,0,0,0,0,0,0
106450,1140,32101,1,2109,2109,0,0,0,0,0,0
106451,1140,32102,1,2104,2104,0,0,0,0,0,0
106452,1140,32000,1,2111,2111,0,0,0,0,0,0
106453,1140,32101,1,2120,2120,0,0,0,0,0,0
106454,1140,43010,0,2357,2357,0,0,0,0,0,0
106455,1140,41000,1,2301,2301,0,0,1,0,0,1
106456,1140,41000,1,2305,2305,0,0,1,0,0,1
106457,1140,41000,1,2308,2308,0,0,1,0,0,1
106458,1140,45000,1,2312,2312,0,0,1,0,0,1
106459,1140,40000,1,2314,2314,0,0,1,0,0,1
106460,1140,43401,0,2306,2306,0,0,0,0,0,0
106461,1140,43501,0,2310,2310,0,0,0,0,0,0
106462,1140,46860,1,2757,2757,0,0,0,0,0,0
106463,1140,46670,1,2756,2756,0,0,0,0,0,0
106464,1140,49430,1,2190,2190,0,0,0,0,0,0
106465,1140,46630,1,2762,2762,0,0,0,0,0,0
106466,1140,46540,1,2761,2761,0,0,0,0,0,0
106467,1140,46640,1,2758,2758,0,0,0,0,0,0
106468,1140,46580,1,2759,2759,0,0,0,0,0,0
106469,1140,46690,1,2754,2754,0,0,0,0,0,0
106470,1140,46710,1,2753,2753,0,0,0,0,0,0
106471,1140,46650,1,2750,2750,0,0,0,0,0,0
106472,1140,46770,1,2760,2760,0,0,0,0,0,0
106473,1140,45510,1,2755,2755,0,0,0,0,0,0
106474,1140,46590,1,2763,2763,0,0,0,0,0,0
106475,1140,45530,0,2524,2524,0,0,0,0,0,0
106476,1140,45530,0,2528,2528,0,0,0,0,0,0
106477,1140,45530,0,2521,2521,0,0,0,0,0,0
106478,1140,45530,0,2523,2523,0,0,0,0,0,0
106479,1140,45530,0,2527,2527,0,0,0,0,0,0
106480,1140,45530,0,2526,2526,0,0,0,0,0,0
106481,1140,45530,0,2529,2529,0,0,0,0,0,0
106482,1140,45530,0,2525,2525,0,0,0,0,0,0
106483,1140,46603,1,2602,2602,0,0,0,0,0,0
106484,1140,46605,1,2604,2604,0,0,0,0,0,0
106485,1140,46604,1,2607,2607,0,0,0,0,0,0
106486,1140,46502,1,2601,2601,0,0,0,0,0,0
106487,1140,46701,1,2606,2606,0,0,0,0,0,0
106488,1140,46504,1,2605,2605,0,0,0,0,0,0
106489,1140,46702,1,2603,2603,0,0,0,0,0,0
106490,1140,38101,1,2112,2112,0,0,0,0,0,0
106491,1140,32101,1,2100,2100,0,0,0,0,0,0
106492,1140,37900,1,2300,2300,0,0,1,0,0,1
106493,1140,43501,0,2302,2302,0,0,0,0,0,0
106494,1140,43401,0,2313,2313,0,0,0,0,0,0
106495,1140,20000,0,2101,2101,0,0,0,0,0,0
106496,1141,38001,1,2125,2125,0,0,0,0,0,0
106497,1141,50011,1,2109,2109,0,0,0,0,0,0
106498,1141,50001,1,2113,2113,0,0,0,0,0,0
106499,1141,50011,1,2313,2116,0,0,0,0,0,0
106500,1141,38000,1,2111,2111,0,0,0,0,0,0
106501,1141,50104,1,2114,2114,0,0,0,0,0,0
106502,1141,50113,1,2101,2101,0,0,0,0,0,0
106503,1141,50114,1,2103,2103,0,0,0,0,0,0
106504,1141,50113,1,2110,2110,0,0,0,0,0,0
106505,1141,34100,1,2104,2104,0,0,0,0,0,0
106506,1141,34102,1,2112,2112,0,0,0,0,0,0
106507,1141,34002,1,2106,2106,0,0,0,0,0,0
106508,1141,34102,1,2120,2120,0,0,0,0,0,0
106509,1141,43410,0,2357,2357,0,0,0,0,0,0
106510,1141,41000,1,2308,2308,0,0,1,0,0,1
106511,1141,41000,1,2312,2312,0,0,1,0,0,1
106512,1141,41000,1,2301,2301,0,0,1,0,0,1
106513,1141,45000,1,2314,2314,0,0,1,0,0,1
106514,1141,40000,1,2116,2313,0,0,1,0,0,1
106515,1141,43400,0,2300,2300,0,0,0,0,0,0
106516,1141,43000,0,2302,2302,0,0,0,0,0,0
106517,1141,46950,1,2757,2757,0,0,0,0,0,0
106518,1141,46670,1,2756,2756,0,0,0,0,0,0
106519,1141,49420,1,2190,2190,0,0,0,0,0,0
106520,1141,46560,1,2755,2755,0,0,0,0,0,0
106521,1141,46660,1,2754,2754,0,0,0,0,0,0
106522,1141,46640,1,2759,2759,0,0,0,0,0,0
106523,1141,46740,1,2753,2753,0,0,0,0,0,0
106524,1141,46590,1,2762,2762,0,0,0,0,0,0
106525,1141,46510,1,2758,2758,0,0,0,0,0,0
106526,1141,46570,1,2750,2750,0,0,0,0,0,0
106527,1141,46620,1,2761,2761,0,0,0,0,0,0
106528,1141,46710,1,2760,2760,0,0,0,0,0,0
106529,1141,46720,1,2763,2763,0,0,0,0,0,0
106530,1141,46800,1,2603,2603,0,0,0,0,0,0
106531,1141,46504,1,2601,2601,0,0,0,0,0,0
106532,1141,46604,1,2602,2602,0,0,0,0,0,0
106533,1141,46505,1,2605,2605,0,0,0,0,0,0
106534,1141,46702,1,2607,2607,0,0,0,0,0,0
106535,1141,46700,1,2604,2604,0,0,0,0,0,0
106536,1141,46606,1,2606,2606,0,0,0,0,0,0
106537,1141,50011,1,2100,2100,0,0,0,0,0,0
106538,1141,50011,1,2117,2117,0,0,0,0,0,0
106539,1141,50104,1,2107,2107,0,0,0,0,0,0
106540,1141,43400,0,2310,2310,0,0,0,0,0,0
106541,1141,43000,0,2305,2305,0,0,0,0,0,0
106542,1141,43400,0,2306,2306,0,0,0,0,0,0
106543,1142,30301,1,2122,2122,0,0,0,0,0,0
106544,1142,50011,1,2110,2110,0,0,0,0,0,0
106545,1142,50030,1,2101,2101,0,0,0,0,0,0
106546,1142,50011,1,2107,2107,0,0,0,0,0,0
106547,1142,30001,1,2104,2104,0,0,0,0,0,0
106548,1142,50100,1,2103,2103,0,0,0,0,0,0
106549,1142,50104,1,2114,2114,0,0,0,0,0,0
106550,1142,50114,1,2111,2111,0,0,0,0,0,0
106551,1142,50100,1,2307,2108,0,0,0,0,0,0
106552,1142,32100,1,2120,2120,0,0,0,0,0,0
106553,1142,32101,1,2117,2117,0,0,0,0,0,0
106554,1142,32001,1,2109,2109,0,0,0,0,0,0
106555,1142,32001,1,2113,2113,0,0,0,0,0,0
106556,1142,43011,0,2351,2351,0,0,0,0,0,0
106557,1142,41000,1,2108,2307,0,0,1,0,0,1
106558,1142,41000,1,2302,2302,0,0,1,0,0,1
106559,1142,41000,1,2308,2308,0,0,1,0,0,1
106560,1142,45000,1,2305,2305,0,0,1,0,0,1
106561,1142,40002,1,2300,2300,0,0,1,0,0,1
106562,1142,43501,0,2314,2314,0,0,0,0,0,0
106563,1142,43400,0,2312,2312,0,0,0,0,0,0
106564,1142,46950,1,2757,2757,0,0,0,0,0,0
106565,1142,46560,1,2756,2756,0,0,0,0,0,0
106566,1142,49430,1,2190,2190,0,0,0,0,0,0
106567,1142,46680,1,2753,2753,0,0,0,0,0,0
106568,1142,46670,1,2750,2750,0,0,0,0,0,0
106569,1142,46530,1,2762,2762,0,0,0,0,0,0
106570,1142,46630,1,2761,2761,0,0,0,0,0,0
106571,1142,46710,1,2759,2759,0,0,0,0,0,0
106572,1142,46570,1,2763,2763,0,0,0,0,0,0
106573,1142,46720,1,2760,2760,0,0,0,0,0,0
106574,1142,46650,1,2755,2755,0,0,0,0,0,0
106575,1142,46590,1,2754,2754,0,0,0,0,0,0
106576,1142,46770,1,2758,2758,0,0,0,0,0,0
106577,1142,46605,1,2605,2605,0,0,0,0,0,0
106578,1142,46503,1,2604,2604,0,0,0,0,0,0
106579,1142,46606,1,2603,2603,0,0,0,0,0,0
106580,1142,46704,1,2607,2607,0,0,0,0,0,0
106581,1142,46702,1,2601,2601,0,0,0,0,0,0
106582,1142,46505,1,2606,2606,0,0,0,0,0,0
106583,1142,46603,1,2602,2602,0,0,0,0,0,0
106584,1142,50030,1,2112,2112,0,0,0,0,0,0
106585,1142,50030,1,2313,2116,0,0,0,0,0,0
106586,1142,30001,1,2106,2106,0,0,0,0,0,0
106587,1142,45000,1,2116,2313,0,0,1,0,0,1
106588,1142,43501,0,2306,2306,0,0,0,0,0,0
106589,1142,43501,0,2310,2310,0,0,0,0,0,0
106590,1143,30000,1,2125,2125,0,0,0,0,0,0
106591,1143,50050,1,2120,2120,0,0,0,0,0,0
106592,1143,50060,0,2110,2110,0,0,0,0,0,0
106593,1143,50060,0,2114,2114,0,0,0,0,0,0
106594,1143,30001,1,2106,2106,0,0,0,0,0,0
106595,1143,50116,1,2107,2107,0,0,0,0,0,0
106596,1143,50104,1,2104,2104,0,0,0,0,0,0
106597,1143,50113,1,2111,2111,0,0,0,0,0,0
106598,1143,50113,1,2103,2103,0,0,0,0,0,0
106599,1143,34200,1,2100,2100,0,0,0,0,0,0
106600,1143,34000,1,2313,2116,0,0,0,0,0,0
106601,1143,34103,1,2113,2113,0,0,0,0,0,0
106602,1143,34103,1,2112,2112,0,0,0,0,0,0
106603,1143,43020,0,2357,2357,0,0,0,0,0,0
106604,1143,41000,1,2301,2301,0,0,1,0,0,1
106605,1143,41000,1,2310,2310,0,0,1,0,0,1
106606,1143,41000,1,2300,2300,0,0,1,0,0,1
106607,1143,45000,1,2308,2308,0,0,1,0,0,1
106608,1143,40003,1,2312,2312,0,0,1,0,0,1
106609,1143,43401,0,2305,2305,0,0,0,0,0,0
106610,1143,43400,0,2306,2306,0,0,0,0,0,0
106611,1143,46810,1,2757,2757,0,0,0,0,0,0
106612,1143,46740,1,2756,2756,0,0,0,0,0,0
